doc/bookname,doc/authors,doc/publisher,doc/publication_year/0,doc/isbn13,doc/set_isbn13,doc/bookImageURL,doc/addition_symbol,doc/vol,doc/class_no,doc/book_count,doc/loan_count,doc/reg_date
휘경이와 꼬마 쥐,오신혜 지음;최정인 그림,밝은미래,2018,9788965463177,,https://image.aladin.co.kr/product/17451/97/cover/8965463173_1.jpg,7,,813.8,1,2,2019-05-22
"김란사, 왕의 비밀문서를 전하라!:독립운동과 여성 교육에 앞장선, 유관순의 스승",황동진 글·그림,초록개구리,2019,9791157820740,,https://image.aladin.co.kr/product/18227/61/cover/k462534440_1.jpg,7,,991.1,1,2,2019-05-22
"잘했어, 쌍둥이 장갑!:유설화 그림책",유설화 지음,책읽는곰,2019,9791158361327,,https://image.aladin.co.kr/product/18388/24/cover/k502534057_1.jpg,7,54,808.9,1,6,2019-05-22
신과 함께,김용화 감독,비디오여행,2019,8809270748771,,https://image.aladin.co.kr/product/18153/50/cover/d502830999_1.jpg,,1,688,1,4,2019-05-22
쎄시봉,김현석 감독,CJ 엔터테인먼트,2015,8809306456922,,,,,688,1,2,2019-05-22
(발명왕들의 기발한)발명이야기,백명식 글·그림,가문비(어린이가문비),2018,9788969021830,,https://image.aladin.co.kr/product/16591/74/cover/8969021833_1.jpg,7,,507.5,1,6,2019-05-22
(불황에도 통하는)경매·NPL·GPL 투자의 기술:NPL 가산금리 3%인하 법 개정에 따른 투자비법 공개,이상준 저,미래문화사,2018,9788972994947,,https://image.aladin.co.kr/product/14925/87/cover/8972994944_1.jpg,0,,367.564,1,5,2019-05-22
(3D)공룡은 살아있다,공룡TV 편집부 지음,공룡TV,2019,9791157322732,,https://image.aladin.co.kr/product/18390/30/cover/k722534159_1.jpg,7,1,457.279,1,2,2019-05-22
똥이 뿡!,김세리 글;윤지회 그림,베틀북,2017,9788984887602,,http://image.aladin.co.kr/product/2013/3/cover/8984887609_1.jpg,7,,375.1,1,6,2019-05-22
으랏차차 흙,박주연 글;이유정 그림,길벗어린이,2017,9788955823868,,http://image.aladin.co.kr/product/10627/61/cover/895582386x_1.jpg,7,,472.5,1,5,2019-05-22
아침의 피아노:철학자 김진영의 애도 일기,김진영 지음,한겨레출판,2019,9791160401974,,https://image.aladin.co.kr/product/17007/52/cover/k302534575_1.jpg,0,,816.7,1,6,2019-05-22
(특별한 상상가)아인슈타인,안선모 지음;문구선 그림,다락원,2018,9788927746874,,https://bookthumb-phinf.pstatic.net/cover/132/990/13299063.jpg?type=m1&udate=20180619,7,3,991.1,1,7,2019-05-22
그 집에 책이 산다:둘둘 말까 꿰맬까 책의 역사,이윤민 글·그림,한림출판사,2015,9788970948065,,http://image.aladin.co.kr/product/5589/20/cover/8970948066_1.jpg,7,,12.4,1,6,2019-05-22
내일은 발명왕:본격 대결 과학발명 만화,곰돌이 co. 글;홍종현 그림,Mirae N 아이세움,2018,9791162339176,,https://image.aladin.co.kr/product/17522/79/cover/k872534308_1.jpg,7,26,507.5,1,14,2019-05-22
쿠키런 어드벤처:쿠키들의 신나는 세계여행,송도수 글;서정은 그림,서울문화사,2019,9788926382295,,https://image.aladin.co.kr/product/17919/27/cover/892638229x_1.jpg,6,31,980.24,1,19,2019-05-22
불량한 자전거 여행:김남중 장편동화,김남중 지음;문인혜 그림,창비,2019,9788936442996,,https://image.aladin.co.kr/product/17889/84/cover/8936442996_1.jpg,7,299,808.3,1,8,2019-05-22
할머니와 하얀 집:이윤우 그림책,이윤우 지음,비룡소,2018,9788949101910,,https://bookthumb-phinf.pstatic.net/cover/132/533/13253307.jpg?type=m1&udate=20180330,7,62,808.9,1,9,2019-05-22
한입에 꿀꺽! 짭짤한 세계 경제:사회 공부가 즐거워져!,김지혜 글;홍수진 그림,토토북,2017,9788964963463,,https://image.aladin.co.kr/product/11796/23/cover/8964963466_1.jpg,7,,320,1,2,2019-05-22
알레르기에서 살아남기,곰돌이 co. 글;한현동 그림,미래엔,2019,9791164130313,,https://image.aladin.co.kr/product/18000/18/cover/k732534537_1.jpg,7,63,408,1,24,2019-05-22
(Disney) 올라프의 겨울왕국 어드벤처,케빈 디터스;스티비 워머스 [공]감독,월트디즈니,2018,8809505722965,,https://image.aladin.co.kr/product/17532/14/cover/d922830667_1.jpg,,,688.6,1,6,2019-05-22
똑딱똑딱 지구는 24시간,폴 마르탱 지음;키코 그림;박대진 옮김,보림,2017,9788943310912,,http://image.aladin.co.kr/product/11199/10/cover/8943310919_1.jpg,7,,448,1,3,2019-05-22
악어 엄마,조은수 글;안태형 그림,풀빛,2018,9791161720692,,https://image.aladin.co.kr/product/15278/41/cover/k992533122_1.jpg,7,,813.8,1,5,2019-05-22
(설민석의)한국사 대모험,설민석;스토리박스 [공]글;정현희 그림,휴먼큐브,2019,9791188874262,,https://image.aladin.co.kr/product/17950/14/cover/k552534233_1.jpg,7,9,911,1,20,2019-05-22
쿠키런 어드벤처:쿠키들의 신나는 세계여행,송도수 글;서정은 그림,서울문화사,2018,9788926379936,,https://image.aladin.co.kr/product/17427/65/cover/8926379930_1.jpg,6,30,980.24,1,21,2019-05-22
지구별 소년:양수근 장편동화,양수근 지음;국민지 그림,사계절,2018,9791160943825,,https://bookthumb-phinf.pstatic.net/cover/138/329/13832987.jpg?type=m1&udate=20180801,7,93,808.3,1,4,2019-05-22
빨강,이순옥 지음,반달,2017,9788956187495,,https://image.aladin.co.kr/product/12443/51/cover/8956187495_1.jpg,7,33,808.9,1,2,2019-05-22
곰돌이 푸 다시 만나 행복해,마크 포스터 감독,월트디즈니,2018,8809505722910,,https://image.aladin.co.kr/product/17428/19/cover/d212830461_1.jpg,,,688,1,6,2019-05-22
윔피키드,제프 키니 글·그림;지혜연 옮김,미래엔,2018,9791162339138,,https://image.aladin.co.kr/product/17355/74/cover/k672534591_1.jpg,7,13,843,1,13,2019-05-22
수리수리 뇌:신기한 머릿속 이야기,이현 글;박재현 그림,마루벌,2019,9788956635873,,https://image.aladin.co.kr/product/18360/83/cover/8956635870_1.jpg,7,95,813.8,1,4,2019-05-22
주먹왕 랄프,필 존스턴 ;리치 무어 감독,월트디즈니,2019,8809505723337,,https://image.aladin.co.kr/product/18629/46/cover/d652830705_1.jpg,,2,688.6,1,11,2019-05-22
공룡 대탐험,로맹 아미오 글;로익 메헤 그림;미세기출판부 옮김,미세기,2018,9788980714315,,https://bookthumb-phinf.pstatic.net/cover/134/642/13464205.jpg?type=m1&udate=20180330,7,,457.279,1,11,2019-05-22
1세기 그리스도인의 하루 이야기:어느 회심자의 평범한 일상,로버트 뱅크스 지음;신현기 옮김,IVP(한국기독학생회출판부),2019,9788932816470,,https://image.aladin.co.kr/product/17014/27/cover/8932816476_1.jpg,0,,234.8,1,1,2019-05-20
3개월 사용법이 인생을 바꾼다,사사키 다이스케 지음;김선숙 옮김,에밀,2019,9791186706091,,https://image.aladin.co.kr/product/17646/46/cover/k072534410_1.jpg,0,,325.211,1,2,2019-05-20
나는 돈이 없어도 사업을 한다:스펙도 나이도 필요 없는 주말 48시간의 기적,프레이저 도허티 지음;박홍경 옮김,비즈니스북스,2019,9791186805886,,https://image.aladin.co.kr/product/11995/70/cover/k512531637_1.jpg,0,,325.21,1,4,2019-05-20
남겨둘 시간이 없답니다:중요한 것들에 대한 사색,어슐러 K. 르 귄 지음;진서희 옮김,황금가지,2019,9791158884925,,https://image.aladin.co.kr/product/17922/43/cover/k332534036_1.jpg,0,,844,1,3,2019-05-20
"디도여, 교회를 부탁하오:디도서에서 배우는 복음, 교회, 그리스도인",박대영 지음,두란노,2018,9788953133136,,https://image.aladin.co.kr/product/17442/73/cover/8953133130_1.jpg,0,,236,1,1,2019-05-20
발도르프 아동교육:발달 단계의 특성에 기초한 교육,루돌프 슈타이너 지음;이정희 옮김,씽크스마트,2019,9788965291619,,https://bookthumb-phinf.pstatic.net/cover/124/437/12443772.jpg?type=m1&udate=20170821,0,,370.1,1,3,2019-05-20
"시가 뭐고?:칠곡 할매들, 시를 쓰다",강금연 외 88명 지음,삶창,2019,9788966550562,,http://image.aladin.co.kr/product/6960/19/cover/8966550568_1.jpg,3,,811.7,1,1,2019-05-20
오늘부터 수채화&캘리그라피,고은정 지음,즐거운家,2018,9791195711444,,http://image.aladin.co.kr/product/10906/12/cover/k532531268_1.jpg,1,,658,1,4,2019-05-20
"인류만이 남기는 흔적, 쓰레기",박상곤 글;이경국 그림,미래아이,2019,9788983948489,,https://bookthumb-phinf.pstatic.net/cover/138/370/13837067.jpg?type=m1&udate=20180802,7,14,82,1,3,2019-05-20
행복한 늑대,엘 에마토크리티코 글;알베르토 바스케스 그림;박나경 옮김,봄볕,2018,9791186979051,,http://image.aladin.co.kr/product/7745/68/cover/k572434024_1.jpg,7,1,808.3,1,6,2019-05-20
"베를린, 기억의 예술관:도시의 풍경에 스며든 10가지 기념조형물",백종옥 글·사진,반비,2018,9791189198510,,https://image.aladin.co.kr/product/16234/12/cover/k512534422_1.jpg,0,,600.92514,1,3,2019-05-20
나는 습관을 조금 바꾸기로 했다,사사키 후미오 지음;정지영 옮김,쌤앤파커스,2019,9788965707561,,https://image.aladin.co.kr/product/17945/44/cover/8965707560_1.jpg,0,,325.211,1,13,2019-05-20
미술관에 또 갈래?,헤이즐 허친스;게일 허버트 [공]글;릴 크럼프 그림;김혜진 옮김,그레이트BOOKS(그레이트북스),2018,9788927192404,,https://image.aladin.co.kr/product/17668/8/cover/8927192400_2.jpg,7,,606.9,1,6,2019-05-20
(초등학생이 알아야 할)참 쉬운 정치,알렉스 프리스;로지 호어;루이 스토웰 [공]글;켈런 스토버 그림;신인수 옮김,어스본코리아,2018,9791186872956,,https://bookthumb-phinf.pstatic.net/cover/133/978/13397887.jpg?type=m1&udate=20180327,7,,340,1,5,2019-05-20
발도르프 육아예술:조바심·서두름을 치유하는 거꾸로 육아,이정희 지음,씽크스마트,2019,9788965291558,,http://image.aladin.co.kr/product/10010/10/cover/8965291550_1.jpg,0,,375.1,1,6,2019-05-20
아이와 함께하는 제주도 여행,이민정 지음,혜지원,2016,9788983798213,,https://bookthumb-phinf.pstatic.net/cover/076/837/07683703.jpg?type=m1&udate=20150715,1,,981.19902,1,12,2019-05-20
사람의 부엌:냉장고 없는 부엌을 찾아서,류지현 지음,낮은산,2017,9791155250822,,http://image.aladin.co.kr/product/10822/13/cover/k912530559_1.jpg,0,,381.7,1,3,2019-05-20
청소해부도감:너저분한 삶을 반짝이게 해줄 청소의 기술,NPO법인 일본하우스클리닝협회 지음;김현영 옮김,더숲,2019,9791186900673,,https://image.aladin.co.kr/product/16234/13/cover/k592534574_1.jpg,1,,597.3,1,7,2019-05-20
(무작정 따라하기)다낭 호이안 후에,전상현 지음,길벗,2018,9791160506389,,https://image.aladin.co.kr/product/17595/24/cover/k382534812_1.jpg,1,1,981.4102,1,13,2019-05-20
(한 권으로 끝내는)초등학교 입학 준비:초등교사가 알려주는 학교 적응 노하우,김수현 지음,청림Life,2019,9791188700271,,https://image.aladin.co.kr/product/17337/37/cover/k712534498_1.jpg,1,,598.6,1,7,2019-05-20
아이의 마음을 읽는 연습:아이와 엄마가 함께 성장하는 공감 부모 수업,인젠리 지음;김락준 옮김,다산북스,2018,9791130619712,,https://image.aladin.co.kr/product/17372/65/cover/k392534592_1.jpg,1,,598.1,1,7,2019-05-20
설이:심윤경 장편소설,심윤경 지음,한겨레출판,2019,9791160402247,,https://image.aladin.co.kr/product/17964/99/cover/k262534333_1.jpg,0,,813.7,1,7,2019-05-20
엄마는 해녀입니다=Mom is a Haenyeo,고희영 글;에바 알머슨 그림;안현모 번역,난다,2019,9791196075156,,http://image.aladin.co.kr/product/11130/31/cover/k772531888_1.jpg,7,,813.8,1,9,2019-05-20
ADHD로 멋지게 살기:아동을 위한 워크북,켈리 밀러 지음;사라 레바 그림;남경인;김유안 [공]옮김,좋은땅,2019,9791162229897,,https://image.aladin.co.kr/product/18205/16/cover/k642534342_1.jpg,7,,379,1,4,2019-05-20
갓 결혼한 여자의 재테크=Gust married financial planning,구채희 지음,매경출판,2019,9791155429518,,https://image.aladin.co.kr/product/17942/89/cover/k882534136_1.jpg,0,,327.04,1,4,2019-05-20
경주 최부잣집 이야기:3백 년을 이어온 최고의 명가,심현정 글;송수연 그림,느낌이 있는 책,2010,9788992729611,,http://image.aladin.co.kr/product/742/4/cover/8992729618_1.jpg,7,,813.8,1,3,2019-05-20
"궁전을 떠난 왕자님:다양한 문화의 뿌리, 세계의 종교 이야기",실비 지라르데 글;푸이그 로사도 그림;이효숙 옮김,초록개구리,2016,9788992161947,,http://image.aladin.co.kr/product/5270/14/cover/8992161948_1.jpg,7,,200,1,2,2019-05-20
나를 이해하는 시간:나를 제대로 알아야 모든 문제가 해결된다,반 무디 지음; 배응준 옮김,규장,2019,9788960975668,,https://image.aladin.co.kr/product/18009/69/cover/8960975664_1.jpg,0,,234.8,1,2,2019-05-20
(나미 부부의)그리스신화 속 꽃 스토리텔링:그리스신화 속에 나오는 재미있는 식물 이야기,이광만;소경자 [공]지음,나무와 문화 연구소,2018,9791196425418,,https://image.aladin.co.kr/product/17453/54/cover/k422534105_1.jpg,0,,219.21,1,1,2019-05-20
다낭 100배 즐기기=Da Nang:호이안·후에·미썬·바나 힐,안혜연 지음,RHK(알에이치코리아),2019,9788925565606,,https://image.aladin.co.kr/product/18000/50/cover/8925565609_1.jpg,1,,981.4102,1,9,2019-05-20
부의 지도를 넓힌 사람들:세상이 이렇게 넓은데 일자리 걱정을 왜 해?,박상주 지음,예미,2018,9791196410681,,https://image.aladin.co.kr/product/17664/37/cover/k772534510_1.jpg,0,,325.211,1,3,2019-05-20
비가 와도 꽃은 피듯이:말기 암 치매 아빠와의 76일,노신화 지음,포레스트북스,2019,9791189584078,,https://image.aladin.co.kr/product/17624/23/cover/k352534111_1.jpg,0,,818,1,4,2019-05-20
(수학 유령의 미스터리)로봇수학,정재은 지음;김현민 그림,글송이,2017,9791170183860,,https://bookthumb-phinf.pstatic.net/cover/124/440/12444085.jpg?type=m1&udate=20170922,7,12,410,1,11,2019-05-20
심사정:그림 속으로 들어간 화가,이예성 글,나무숲,2018,9788989004448,,https://image.aladin.co.kr/product/17447/94/cover/8989004446_1.jpg,7,,998.65,1,2,2019-05-20
오리진:우주 진화 140억 년,닐 디그래스 타이슨;도널드 골드스미스 공저;곽영직 옮김,사이언스북스,2018,9791189198336,,http://image.aladin.co.kr/product/16931/6/cover/k852534379_1.jpg,0,,443.1,1,3,2019-05-20
왕은 안녕하시다:성석제 장편소설,성석제 지음,문학동네,2019,9788954654524,,https://image.aladin.co.kr/product/17833/61/cover/8954654525_1.jpg,0,2,813.7,1,4,2019-05-20
좋아하는 걸 좋아하는 게 취미:행복의 ㅎ을 모으는 사람,김신지 글·사진,위즈덤하우스 미디어그룹,2019,9791196541804,,https://image.aladin.co.kr/product/17597/67/cover/k192534817_1.jpg,0,,818,1,4,2019-05-20
철학은 어떻게 삶의 무기가 되는가:불확실한 삶을 돌파하는 50가지 생각 도구,야마구치 슈 지음;김윤경 옮김,다산북스,2019,9791130620459,,https://image.aladin.co.kr/product/17942/89/cover/k862534136_1.jpg,0,,199.1,1,10,2019-05-20
"우린 너무 몰랐다:해방, 제주4·3과 여순민중항쟁",김용옥 지음,통나무,2019,9788982641374,,https://image.aladin.co.kr/product/17997/71/cover/8982641378_1.jpg,0,,911,1,4,2019-05-20
도서관에 간 외계인,박미숙;최향숙 [공]글;김중석 그림,킨더랜드,2018,9788956187549,,https://bookthumb-phinf.pstatic.net/cover/134/004/13400470.jpg?type=m1&udate=20180308,7,,813.8,1,4,2019-05-20
너무 재밌어서 잠 못 드는 심리학 사전,스벤야 아이젠브라운 지음;서유리 옮김,아름다운사람들,2018,9788965134961,,http://image.aladin.co.kr/product/14821/55/cover/896513496x_1.jpg,0,,180,1,6,2019-05-20
(어린이를 위한)행복 심리학:용기와 힘을 주는 아들러의 한마디,사이토 다카시 글;황세정 옮김,스콜라,2018,9788962478754,,https://bookthumb-phinf.pstatic.net/cover/124/851/12485145.jpg?type=m1&udate=20170921,7,,180,1,4,2019-05-20
이번엔! 남해안,정양희 지음,넥서스,2018,9791161650456,,http://image.aladin.co.kr/product/11136/85/cover/k642531883_1.jpg,1,,981.102,1,7,2019-05-20
나는 매주 시체를 보러 간다:서울대학교 최고의 '죽음' 강의,유성호 지음,21세기북스(북이십일 21세기북스),2019,9788950979409,,https://image.aladin.co.kr/product/17950/40/cover/8950979403_2.jpg,0,,126.5,1,8,2019-05-20
그리스 로마 신화:만화로 읽는 초등 인문학,박시연 글;최우빈 그림,북이십일,2019,9788950971434,,https://image.aladin.co.kr/product/17423/34/cover/8950971437_1.jpg,7,8,219.2,1,20,2019-05-20
(수학 유령의 미스터리)드론 수학,정재은 지음;김현민 그림,글송이,2018,9791170184201,,https://image.aladin.co.kr/product/16876/56/cover/k672534078_1.jpg,7,13,410,1,12,2019-05-20
(처음 읽는)터키사,전국역사교사모임 지음,Humanist(휴머니스트 출판그룹),2018,9791160801842,,https://image.aladin.co.kr/product/17657/63/cover/k442534413_1.jpg,0,,918.7,1,3,2019-05-20
(토머스 보스턴과 함께 읽는)개혁 신앙의 정수,에드워드 피셔 지음;토머스 보스턴 해설;황준호 옮김,부흥과개혁사,2018,9788960925403,,https://image.aladin.co.kr/product/17620/70/cover/8960925403_1.jpg,0,,235.2,1,0,2019-05-20
"고기로 태어나서:닭, 돼지, 개와 인간의 경계에서 기록하다:한승태 노동에세이",한승태 지음,시대의창,2019,9788959406685,,http://image.aladin.co.kr/product/14228/78/cover/8959406686_1.jpg,0,,321.5,1,3,2019-05-20
고양이의 기분을 이해하는 법,핫토리 유키 지음;이용택 옮김,살림,2019,9788952235602,,http://image.aladin.co.kr/product/9878/40/cover/8952235606_1.jpg,0,,527.4786,1,3,2019-05-20
그럼 애는 누가 봐요?:오늘도 이 질문을 들었다,잼마 글·그림,보랏빛소,2018,9791187856498,,http://image.aladin.co.kr/product/14842/9/cover/k872532452_1.jpg,0,,814.7,1,2,2019-05-20
기적의 집중력:평범한 사람도 집중력의 신으로 만드는 하루 16초 집중력 훈련,모리 겐지로 지음;정지영 옮김,비즈니스북스,2017,9791186805558,,http://image.aladin.co.kr/product/10271/8/cover/k122536189_1.jpg,0,,325.211,1,7,2019-05-20
